sample_id	species	abundance	adjust_abundance	GC_percentage	N50	contigs_bigger_500	largest_contig	total_contigs	total_length	low_coverage_contigs	expected_genome_min	expected_genome_max	within_genome_expected	difference	mlst-alleles	mlst	mlst-species	CE_alleles	PCR_genes	phylotype	quadraplex	antigenic_profile	predicted_serotype	subspecies	Marker lineage	# genomes	# markers	# marker sets	0	1	2	3	4	5+	Completeness	Contamination	Strain heterogeneity	high_quality
SAMEA4004703	Neisseria lactamica	88.94	88.94	52.41	131180	60	382707	71	2152409		1748000.0	2623000.0	TRUE		abcZ(81),adk(49),aroE(48),fumC(50),gdh(92),pdhC(123),pgm(90)	6211	neisseria			Non Escherichia	-,-,-,-	-:-:-	- -:-:-	-	f__Neisseriaceae (UID3890)	69	657	443	1	656	0	0	0	0	99.92	0.0	0.0	True
SAMEA4004704	Neisseria lactamica	75.061	75.061	52.22	140415	47	206398	57	2155540		1748000.0	2623000.0	TRUE		abcZ(40),adk(43),aroE(48),fumC(108),gdh(100),pdhC(123),pgm(384)	6200	neisseria			Non Escherichia	-,-,-,-	-:-:-	- -:-:-	-	f__Neisseriaceae (UID3890)	69	657	443	1	656	0	0	0	0	99.92	0.0	0.0	True
SAMEA4004705	Neisseria lactamica	76.728	76.728	52.2	102233	54	463635	73	2119528		1748000.0	2623000.0	TRUE		abcZ(81),adk(47),aroE(100),fumC(98),gdh(81),pdhC(46),pgm(88)	624	neisseria			Non Escherichia	-,-,-,-	-:-:-	- -:-:-	-	f__Neisseriaceae (UID3890)	69	657	443	1	656	0	0	0	0	99.92	0.0	0.0	True
SAMEA4004706	Neisseria lactamica	89.525	89.525	52.25	113441	58	481391	76	2215351		1748000.0	2623000.0	TRUE		abcZ(373),adk(49),aroE(48),fumC(50),gdh(92),pdhC(46),pgm(90)	6266	neisseria			Non Escherichia	-,-,-,-	-:-:-	- -:-:-	-	f__Neisseriaceae (UID3890)	69	657	443	1	656	0	0	0	0	99.92	0.0	0.0	True
SAMEA4004707	Neisseria lactamica	90.357	90.357	52.35	251303	46	466346	57	2146408		1748000.0	2623000.0	TRUE		abcZ(84),adk(49),aroE(48),fumC(50),gdh(92),pdhC(46),pgm(90)	6177	neisseria			Non Escherichia	-,-,-,-	-:-:-	- -:-:-	-	f__Neisseriaceae (UID3890)	69	657	443	1	656	0	0	0	0	99.92	0.0	0.0	True
SAMEA4004708	Neisseria lactamica	90.434	90.434	52.34	142377	46	394995	57	2146502		1748000.0	2623000.0	TRUE		abcZ(84),adk(49),aroE(48),fumC(50),gdh(92),pdhC(46),pgm(90)	6177	neisseria			Non Escherichia	-,-,-,-	-:-:-	- -:-:-	-	f__Neisseriaceae (UID3890)	69	657	443	1	656	0	0	0	0	99.92	0.0	0.0	True
SAMEA4004709	Neisseria lactamica	75.954	75.954	52.19	140013	55	200530	63	2161286		1748000.0	2623000.0	TRUE		abcZ(81),adk(43),aroE(48),fumC(47),gdh(100),pdhC(46),pgm(105)	6238	neisseria			Non Escherichia	-,-,-,-	-:-:-	- -:-:-	-	f__Neisseriaceae (UID3890)	69	657	443	1	656	0	0	0	0	99.92	0.0	0.0	True
SAMEA4004710	Neisseria lactamica	76.547	76.547	52.27	118595	54	236575	67	2111074		1748000.0	2623000.0	TRUE		abcZ(81),adk(47),aroE(100),fumC(98),gdh(393),pdhC(46),pgm(88)	6241	neisseria			Non Escherichia	-,-,-,-	-:-:-	- -:-:-	-	f__Neisseriaceae (UID3890)	69	657	443	1	656	0	0	0	0	99.92	0.0	0.0	True
SAMEA4004711	Neisseria lactamica	76.579	76.579	52.09	119811	57	258660	71	2145726		1748000.0	2623000.0	TRUE		abcZ(81),adk(47),aroE(100),fumC(98),gdh(81),pdhC(46),pgm(88)	624	neisseria			Non Escherichia	-,-,-,-	-:-:-	- -:-:-	-	f__Neisseriaceae (UID3890)	69	657	443	1	656	0	0	0	0	99.92	0.0	0.0	True
SAMEA4004712	Neisseria lactamica	76.837	76.837	52.15	134934	56	246662	69	2131259		1748000.0	2623000.0	TRUE		abcZ(81),adk(47),aroE(100),fumC(383),gdh(81),pdhC(46),pgm(403)	6242	neisseria			Non Escherichia	-,-,-,-	-:-:-	- -:-:-	-	f__Neisseriaceae (UID3890)	69	657	443	1	656	0	0	0	0	99.92	0.0	0.0	True
SAMEA4004714	Neisseria lactamica	77.17	77.17	52.16	150612	51	387313	63	2123907		1748000.0	2623000.0	TRUE		abcZ(81),adk(47),aroE(280),fumC(384),gdh(81),pdhC(46),pgm(88)	6324	neisseria			Non Escherichia	-,-,-,-	-:-:-	- -:-:-	-	f__Neisseriaceae (UID3890)	69	657	443	1	656	0	0	0	0	99.92	0.0	0.0	True
SAMEA4004715	Neisseria lactamica	77.609	77.609	52.21	138459	52	454060	65	2116911		1748000.0	2623000.0	TRUE		abcZ(80),adk(51),aroE(48),fumC(384),gdh(395),pdhC(46),pgm(88)	6235	neisseria			Non Escherichia	-,-,-,-	-:-:-	- -:-:-	-	f__Neisseriaceae (UID3890)	69	657	443	1	656	0	0	0	0	99.92	0.0	0.0	True
SAMEA4004716	Neisseria lactamica	76.633	76.633	52.15	105668	58	276030	77	2126494		1748000.0	2623000.0	TRUE		abcZ(81),adk(47),aroE(100),fumC(387),gdh(393),pdhC(46),pgm(88)	6188	neisseria			Non Escherichia	-,-,-,-	-:-:-	- -:-:-	-	f__Neisseriaceae (UID3890)	69	657	443	1	656	0	0	0	0	99.92	0.0	0.0	True
SAMEA4004717	Neisseria lactamica	77.26	77.26	52.15	87142	62	374334	77	2128184		1748000.0	2623000.0	TRUE		abcZ(81),adk(47),aroE(100),fumC(384),gdh(81),pdhC(46),pgm(88)	6182	neisseria			Non Escherichia	-,-,-,-	-:-:-	- -:-:-	-	f__Neisseriaceae (UID3890)	69	657	443	1	656	0	0	0	0	99.92	0.0	0.0	True
SAMEA4004718	Neisseria lactamica	77.072	77.072	52.28	144148	41	338969	49	2150311		1748000.0	2623000.0	TRUE		abcZ(40),adk(43),aroE(48),fumC(108),gdh(100),pdhC(123),pgm(385)	6178	neisseria			Non Escherichia	-,-,-,-	-:-:-	- -:-:-	-	f__Neisseriaceae (UID3890)	69	657	443	1	656	0	0	0	0	99.92	0.0	0.0	True
SAMEA4004719	Neisseria lactamica	76.658	76.658	52.24	134861	56	360208	70	2163821		1748000.0	2623000.0	TRUE		abcZ(81),adk(47),aroE(100),fumC(98),gdh(81),pdhC(46),pgm(88)	624	neisseria			Non Escherichia	-,-,-,-	-:-:-	- -:-:-	-	f__Neisseriaceae (UID3890)	69	657	443	1	656	0	0	0	0	99.92	0.0	0.0	True
SAMEA4004720	Neisseria lactamica	75.918	75.918	52.19	136001	48	339424	56	2166118		1748000.0	2623000.0	TRUE		abcZ(40),adk(43),aroE(48),fumC(108),gdh(100),pdhC(123),pgm(385)	6178	neisseria			Non Escherichia	-,-,-,-	-:-:-	- -:-:-	-	f__Neisseriaceae (UID3890)	69	657	443	1	656	0	0	0	0	99.92	0.0	0.0	True
SAMEA4004721	Neisseria lactamica	80.549	80.549	52.48	163146	41	223338	49	2108777		1748000.0	2623000.0	TRUE		abcZ(80),adk(51),aroE(48),fumC(382),gdh(94),pdhC(388),pgm(381)	6204	neisseria			Non Escherichia	-,-,-,-	-:-:-	- -:-:-	-	f__Neisseriaceae (UID3890)	69	657	443	1	656	0	0	0	0	99.92	0.0	0.0	True
SAMEA4004722	Neisseria lactamica	76.741	76.741	52.22	136818	55	342259	64	2155471		1748000.0	2623000.0	TRUE		abcZ(81),adk(43),aroE(48),fumC(108),gdh(100),pdhC(46),pgm(391)	6239	neisseria			Non Escherichia	-,-,-,-	-:-:-	- -:-:-	-	f__Neisseriaceae (UID3890)	69	657	443	1	656	0	0	0	0	99.92	0.0	0.0	True
SAMEA4004723	Neisseria lactamica	80.435	80.435	52.48	183396	39	421194	49	2108331		1748000.0	2623000.0	TRUE		abcZ(80),adk(51),aroE(48),fumC(382),gdh(94),pdhC(388),pgm(381)	6204	neisseria			Non Escherichia	-,-,-,-	-:-:-	- -:-:-	-	f__Neisseriaceae (UID3890)	69	657	443	1	656	0	0	0	0	99.92	0.0	0.0	True
SAMEA4004724	Neisseria lactamica	76.446	76.446	52.24	141885	53	456415	65	2164110		1748000.0	2623000.0	TRUE		abcZ(81),adk(51),aroE(48),fumC(98),gdh(100),pdhC(46),pgm(88)	6249	neisseria			Non Escherichia	-,-,-,-	-:-:-	- -:-:-	-	f__Neisseriaceae (UID3890)	69	657	443	1	656	0	0	0	0	99.92	0.0	0.0	True
SAMEA4004725	Neisseria lactamica	76.461	76.461	52.18	116075	58	276014	67	2202548		1748000.0	2623000.0	TRUE		abcZ(32),adk(253),aroE(48),fumC(382),gdh(398),pdhC(123),pgm(382)	6181	neisseria			Non Escherichia	-,-,-,-	-:-:-	- -:-:-	-	f__Neisseriaceae (UID3890)	69	657	443	1	656	0	0	0	0	99.92	0.0	0.0	True
SAMEA4004726	Neisseria lactamica	81.86	81.86	52.3	168703	36	300937	43	2188664		1748000.0	2623000.0	TRUE		abcZ(80),adk(45),aroE(429),fumC(100),gdh(94),pdhC(44),pgm(105)	6184	neisseria			Non Escherichia	-,-,-,-	-:-:-	- -:-:-	-	f__Neisseriaceae (UID3890)	69	657	443	1	656	0	0	0	0	99.92	0.0	0.0	True
SAMEA4004727	Neisseria lactamica	76.359	76.359	52.13	122608	51	205633	61	2137332		1748000.0	2623000.0	TRUE		abcZ(81),adk(47),aroE(100),fumC(98),gdh(81),pdhC(46),pgm(88)	624	neisseria			Non Escherichia	-,-,-,-	-:-:-	- -:-:-	-	f__Neisseriaceae (UID3890)	69	657	443	1	656	0	0	0	0	99.92	0.0	0.0	True
SAMEA4004728	Neisseria lactamica	90.672	90.672	52.43	142652	55	382772	68	2180833		1748000.0	2623000.0	TRUE		abcZ(84),adk(49),aroE(48),fumC(50),gdh(92),pdhC(46),pgm(90)	6177	neisseria			Non Escherichia	-,-,-,-	-:-:-	- -:-:-	-	f__Neisseriaceae (UID3890)	69	657	443	1	656	0	0	0	0	99.92	0.0	0.0	True
SAMEA4004729	Neisseria lactamica	77.01	77.01	52.17	116656	56	360720	69	2121941		1748000.0	2623000.0	TRUE		abcZ(81),adk(47),aroE(100),fumC(384),gdh(81),pdhC(46),pgm(88)	6182	neisseria			Non Escherichia	-,-,-,-	-:-:-	- -:-:-	-	f__Neisseriaceae (UID3890)	69	657	443	1	656	0	0	0	0	99.92	0.0	0.0	True
SAMEA4004730	Neisseria lactamica	81.6	81.6	52.29	161620	34	368495	43	2188982		1748000.0	2623000.0	TRUE		abcZ(80),adk(45),aroE(429),fumC(100),gdh(94),pdhC(44),pgm(105)	6184	neisseria			Non Escherichia	-,-,-,-	-:-:-	- -:-:-	-	f__Neisseriaceae (UID3890)	69	657	443	1	656	0	0	0	0	99.92	0.0	0.0	True
SAMEA4004731	Neisseria meningitidis	37.266	37.266	52.1	205037	29	465249	36	2102286		1702000.0	2554000.0	TRUE		abcZ(375),adk(256),aroE(436),fumC(393),gdh(412),pdhC(397),pgm(401)	6270	neisseria			Non Escherichia	-,-,-,-	-:-:-	- -:-:-	-	f__Neisseriaceae (UID3890)	69	657	443	2	655	0	0	0	0	99.92	0.0	0.0	True
SAMEA4004732	Neisseria lactamica	75.066	75.066	52.22	141314	51	199040	62	2159243		1748000.0	2623000.0	TRUE		abcZ(40),adk(43),aroE(48),fumC(108),gdh(100),pdhC(123),pgm(105)	6190	neisseria			Non Escherichia	-,-,-,-	-:-:-	- -:-:-	-	f__Neisseriaceae (UID3890)	69	657	443	1	656	0	0	0	0	99.92	0.0	0.0	True
SAMEA4004734	Neisseria lactamica	79.783	79.783	52.37	159993	32	368312	39	2157934		1748000.0	2623000.0	TRUE		abcZ(80),adk(45),aroE(98),fumC(100),gdh(94),pdhC(44),pgm(88)	6232	neisseria			Non Escherichia	-,-,-,-	-:-:-	- -:-:-	-	f__Neisseriaceae (UID3890)	69	657	443	1	656	0	0	0	0	99.92	0.0	0.0	True
SAMEA4004735	Neisseria lactamica	77.081	77.081	52.17	130339	52	457054	66	2124562		1748000.0	2623000.0	TRUE		abcZ(81),adk(47),aroE(100),fumC(384),gdh(81),pdhC(46),pgm(88)	6182	neisseria			Non Escherichia	-,-,-,-	-:-:-	- -:-:-	-	f__Neisseriaceae (UID3890)	69	657	443	1	656	0	0	0	0	99.92	0.0	0.0	True
SAMEA4004736	Neisseria lactamica	75.67	75.67	52.22	136557	50	206353	58	2157413		1748000.0	2623000.0	TRUE		abcZ(40),adk(43),aroE(48),fumC(108),gdh(100),pdhC(123),pgm(385)	6178	neisseria			Non Escherichia	-,-,-,-	-:-:-	- -:-:-	-	f__Neisseriaceae (UID3890)	69	657	443	1	656	0	0	0	0	99.92	0.0	0.0	True
SAMEA4004737	Neisseria lactamica	81.864	81.864	52.27	169137	35	368322	47	2132089		1748000.0	2623000.0	TRUE		abcZ(80),adk(45),aroE(429),fumC(100),gdh(94),pdhC(44),pgm(105)	6184	neisseria			Non Escherichia	-,-,-,-	-:-:-	- -:-:-	-	f__Neisseriaceae (UID3890)	69	657	443	1	656	0	0	0	0	99.92	0.0	0.0	True
SAMEA4004738	Neisseria lactamica	77.026	77.026	52.17	134714	63	349075	77	2127781		1748000.0	2623000.0	TRUE		abcZ(81),adk(47),aroE(434),fumC(98),gdh(393),pdhC(46),pgm(88)	6246	neisseria			Non Escherichia	-,-,-,-	-:-:-	- -:-:-	-	f__Neisseriaceae (UID3890)	69	657	443	1	656	0	0	0	0	99.92	0.0	0.0	True
SAMEA4004739	Neisseria lactamica	76.601	76.601	52.17	134714	63	349075	77	2127902		1748000.0	2623000.0	TRUE		abcZ(81),adk(47),aroE(434),fumC(98),gdh(393),pdhC(46),pgm(88)	6246	neisseria			Non Escherichia	-,-,-,-	-:-:-	- -:-:-	-	f__Neisseriaceae (UID3890)	69	657	443	1	656	0	0	0	0	99.92	0.0	0.0	True
SAMEA4004740	Neisseria lactamica	77.149	77.149	52.15	138492	59	379372	75	2127229		1748000.0	2623000.0	TRUE		abcZ(81),adk(47),aroE(100),fumC(384),gdh(81),pdhC(46),pgm(88)	6182	neisseria			Non Escherichia	-,-,-,-	-:-:-	- -:-:-	-	f__Neisseriaceae (UID3890)	69	657	443	1	656	0	0	0	0	99.92	0.0	0.0	True
SAMEA4004741	Neisseria lactamica	76.244	76.244	52.21	89719	58	342189	71	2163289		1748000.0	2623000.0	TRUE		abcZ(81),adk(51),aroE(48),fumC(100),gdh(100),pdhC(46),pgm(88)	6213	neisseria			Non Escherichia	-,-,-,-	-:-:-	- -:-:-	-	f__Neisseriaceae (UID3890)	69	657	443	1	656	0	0	0	0	99.92	0.0	0.0	True
SAMEA4004742	Neisseria lactamica	76.75	76.75	52.2	154921	44	386362	60	2122500		1748000.0	2623000.0	TRUE		abcZ(81),adk(47),aroE(100),fumC(98),gdh(399),pdhC(46),pgm(88)	6207	neisseria			Non Escherichia	-,-,-,-	-:-:-	- -:-:-	-	f__Neisseriaceae (UID3890)	69	657	443	1	656	0	0	0	0	99.92	0.0	0.0	True
SAMEA4004743	Neisseria lactamica	90.853	90.853	52.31	107035	55	472254	66	2190872		1748000.0	2623000.0	TRUE		abcZ(84),adk(49),aroE(48),fumC(50),gdh(92),pdhC(46),pgm(90)	6177	neisseria			Non Escherichia	-,-,-,-	-:-:-	- -:-:-	-	f__Neisseriaceae (UID3890)	69	657	443	1	656	0	0	0	0	99.92	0.0	0.0	True
SAMEA4004744	Neisseria lactamica	76.632	76.632	52.21	140762	46	270473	55	2121447		1748000.0	2623000.0	TRUE		abcZ(81),adk(47),aroE(100),fumC(98),gdh(399),pdhC(46),pgm(88)	6207	neisseria			Non Escherichia	-,-,-,-	-:-:-	- -:-:-	-	f__Neisseriaceae (UID3890)	69	657	443	1	656	0	0	0	0	99.92	0.0	0.0	True
SAMEA4004745	Neisseria lactamica	78.168	78.168	52.4	149198	59	270003	70	2145465		1748000.0	2623000.0	TRUE		abcZ(29),adk(45),aroE(68),fumC(382),gdh(400),pdhC(390),pgm(385)	6223	neisseria			Non Escherichia	-,-,-,-	-:-:-	- -:-:-	-	f__Neisseriaceae (UID3890)	69	657	443	1	656	0	0	0	0	99.92	0.0	0.0	True
SAMEA4004746	Neisseria lactamica	77.394	77.394	52.14	102880	57	374893	71	2126917		1748000.0	2623000.0	TRUE		abcZ(81),adk(47),aroE(100),fumC(384),gdh(81),pdhC(46),pgm(88)	6182	neisseria			Non Escherichia	-,-,-,-	-:-:-	- -:-:-	-	f__Neisseriaceae (UID3890)	69	657	443	1	656	0	0	0	0	99.92	0.0	0.0	True
SAMEA4004747	Neisseria lactamica	76.74	76.74	52.55	100525	43	484594	50	2071384		1748000.0	2623000.0	TRUE		abcZ(374),adk(57),aroE(48),fumC(108),gdh(401),pdhC(46),pgm(105)	6214	neisseria			Non Escherichia	-,-,-,-	-:-:-	- -:-:-	-	f__Neisseriaceae (UID3890)	69	657	443	1	656	0	0	0	0	99.92	0.0	0.0	True
SAMEA4004748	Neisseria lactamica	77.068	77.068	52.15	116669	64	253473	74	2128548		1748000.0	2623000.0	TRUE		abcZ(81),adk(47),aroE(100),fumC(384),gdh(81),pdhC(46),pgm(88)	6182	neisseria			Non Escherichia	-,-,-,-	-:-:-	- -:-:-	-	f__Neisseriaceae (UID3890)	69	657	443	1	656	0	0	0	0	99.92	0.0	0.0	True
SAMEA4004749	Neisseria lactamica	74.484	74.484	52.2	141341	49	199050	58	2161791		1748000.0	2623000.0	TRUE		abcZ(40),adk(43),aroE(48),fumC(108),gdh(100),pdhC(123),pgm(385)	6178	neisseria			Non Escherichia	-,-,-,-	-:-:-	- -:-:-	-	f__Neisseriaceae (UID3890)	69	657	443	1	656	0	0	0	0	99.92	0.0	0.0	True
SAMEA4004750	Neisseria lactamica	76.639	76.639	52.29	145173	41	339744	49	2148020		1748000.0	2623000.0	TRUE		abcZ(40),adk(43),aroE(48),fumC(108),gdh(100),pdhC(123),pgm(385)	6178	neisseria			Non Escherichia	-,-,-,-	-:-:-	- -:-:-	-	f__Neisseriaceae (UID3890)	69	657	443	1	656	0	0	0	0	99.92	0.0	0.0	True
SAMEA4004751	Neisseria lactamica	78.911	78.911	52.68	149734	41	300141	51	2087883		1748000.0	2623000.0	TRUE		abcZ(29),adk(45),aroE(68),fumC(382),gdh(400),pdhC(390),pgm(385)	6223	neisseria			Non Escherichia	-,-,-,-	-:-:-	- -:-:-	-	f__Neisseriaceae (UID3890)	69	657	443	1	656	0	0	0	0	99.92	0.0	0.0	True
SAMEA4004752	Neisseria lactamica	90.903	90.903	52.43	142640	49	382758	65	2178283		1748000.0	2623000.0	TRUE		abcZ(84),adk(49),aroE(48),fumC(50),gdh(92),pdhC(46),pgm(90)	6177	neisseria			Non Escherichia	-,-,-,-	-:-:-	- -:-:-	-	f__Neisseriaceae (UID3890)	69	657	443	1	656	0	0	0	0	99.92	0.0	0.0	True
SAMEA4004753	Neisseria lactamica	75.5	75.5	52.21	102154	52	348962	58	2121928		1748000.0	2623000.0	TRUE		abcZ(81),adk(47),aroE(100),fumC(98),gdh(81),pdhC(46),pgm(88)	624	neisseria			Non Escherichia	-,-,-,-	-:-:-	- -:-:-	-	f__Neisseriaceae (UID3890)	69	657	443	1	656	0	0	0	0	99.92	0.0	0.0	True
SAMEA4004754	Neisseria lactamica	76.641	76.641	52.51	109316	48	274805	55	2081514		1748000.0	2623000.0	TRUE		abcZ(374),adk(57),aroE(48),fumC(108),gdh(401),pdhC(46),pgm(105)	6214	neisseria			Non Escherichia	-,-,-,-	-:-:-	- -:-:-	-	f__Neisseriaceae (UID3890)	69	657	443	1	656	0	0	0	0	99.92	0.0	0.0	True
SAMEA4004755	Neisseria lactamica	76.663	76.663	52.28	135984	44	340369	51	2147038		1748000.0	2623000.0	TRUE		abcZ(40),adk(43),aroE(48),fumC(108),gdh(100),pdhC(123),pgm(385)	6178	neisseria			Non Escherichia	-,-,-,-	-:-:-	- -:-:-	-	f__Neisseriaceae (UID3890)	69	657	443	1	656	0	0	0	0	99.92	0.0	0.0	True
SAMEA4004756	Neisseria lactamica	80.229	80.229	52.45	201047	42	243206	46	2123351		1748000.0	2623000.0	TRUE		abcZ(80),adk(51),aroE(48),fumC(382),gdh(94),pdhC(392),pgm(381)	6205	neisseria			Non Escherichia	-,-,-,-	-:-:-	- -:-:-	-	f__Neisseriaceae (UID3890)	69	657	443	1	656	0	0	0	0	99.92	0.0	0.0	True
SAMEA4004757	Neisseria lactamica	77.418	77.418	52.15	151281	45	257768	59	2133879		1748000.0	2623000.0	TRUE		abcZ(84),adk(47),aroE(100),fumC(98),gdh(81),pdhC(46),pgm(88)	6251	neisseria			Non Escherichia	-,-,-,-	-:-:-	- -:-:-	-	f__Neisseriaceae (UID3890)	69	657	443	1	656	0	0	0	0	99.92	0.0	0.0	True
SAMEA4004758	Neisseria lactamica	92.708	92.708	52.3	113591	57	387159	72	2154696		1748000.0	2623000.0	TRUE		abcZ(84),adk(49),aroE(48),fumC(50),gdh(92),pdhC(46),pgm(90)	6177	neisseria			Non Escherichia	-,-,-,-	-:-:-	- -:-:-	-	f__Neisseriaceae (UID3890)	69	657	443	1	656	0	0	0	0	99.92	0.0	0.0	True
SAMEA4004759	Neisseria lactamica	76.651	76.651	52.21	129846	58	340401	68	2168488		1748000.0	2623000.0	TRUE		abcZ(40),adk(43),aroE(48),fumC(108),gdh(100),pdhC(123),pgm(105)	6190	neisseria			Non Escherichia	-,-,-,-	-:-:-	- -:-:-	-	f__Neisseriaceae (UID3890)	69	657	443	1	656	0	0	0	0	99.92	0.0	0.0	True
SAMEA4004760	Neisseria lactamica	92.431	92.431	52.37	133958	52	428740	60	2139321		1748000.0	2623000.0	TRUE		abcZ(84),adk(49),aroE(48),fumC(50),gdh(92),pdhC(46),pgm(387)	6252	neisseria			Non Escherichia	-,-,-,-	-:-:-	- -:-:-	-	f__Neisseriaceae (UID3890)	69	657	443	1	656	0	0	0	0	99.92	0.0	0.0	True
SAMEA4004761	Neisseria lactamica	77.893	77.893	52.2	118363	55	386916	73	2118907		1748000.0	2623000.0	TRUE		abcZ(81),adk(47),aroE(100),fumC(384),gdh(395),pdhC(46),pgm(88)	6210	neisseria			Non Escherichia	-,-,-,-	-:-:-	- -:-:-	-	f__Neisseriaceae (UID3890)	69	657	443	1	656	0	0	0	0	99.92	0.0	0.0	True
SAMEA4004762	Neisseria lactamica	80.158	80.158	52.32	190567	35	371978	44	2221621		1748000.0	2623000.0	TRUE		abcZ(80),adk(45),aroE(429),fumC(100),gdh(94),pdhC(44),pgm(105)	6184	neisseria			Non Escherichia	-,-,-,-	-:-:-	- -:-:-	-	f__Neisseriaceae (UID3890)	69	657	443	3	654	0	0	0	0	99.83	0.0	0.0	True
SAMEA4004763	Neisseria lactamica	76.056	76.056	52.17	122131	60	223447	75	2170829		1748000.0	2623000.0	TRUE		abcZ(81),adk(47),aroE(100),fumC(98),gdh(81),pdhC(46),pgm(88)	624	neisseria			Non Escherichia	-,-,-,-	-:-:-	- -:-:-	-	f__Neisseriaceae (UID3890)	69	657	443	1	656	0	0	0	0	99.92	0.0	0.0	True
SAMEA4004764	Neisseria lactamica	77.692	77.692	52.33	113151	58	241802	66	2163875		1748000.0	2623000.0	TRUE		abcZ(32),adk(45),aroE(68),fumC(108),gdh(402),pdhC(390),pgm(385)	6198	neisseria			Non Escherichia	-,-,-,-	-:-:-	- -:-:-	-	f__Neisseriaceae (UID3890)	69	657	443	1	656	0	0	0	0	99.92	0.0	0.0	True
SAMEA4004765	Neisseria lactamica	89.98	89.98	52.35	103069	56	300239	68	2144459		1748000.0	2623000.0	TRUE		abcZ(84),adk(49),aroE(48),fumC(50),gdh(92),pdhC(46),pgm(90)	6177	neisseria			Non Escherichia	-,-,-,-	-:-:-	- -:-:-	-	f__Neisseriaceae (UID3890)	69	657	443	1	656	0	0	0	0	99.92	0.0	0.0	True
SAMEA4004766	Neisseria lactamica	77.512	77.512	52.15	122414	58	452356	72	2129885		1748000.0	2623000.0	TRUE		abcZ(81),adk(47),aroE(100),fumC(384),gdh(81),pdhC(46),pgm(88)	6182	neisseria			Non Escherichia	-,-,-,-	-:-:-	- -:-:-	-	f__Neisseriaceae (UID3890)	69	657	443	1	656	0	0	0	0	99.92	0.0	0.0	True
SAMEA4004767	Neisseria lactamica	76.423	76.423	52.3	163456	50	294319	65	2168488		1748000.0	2623000.0	TRUE		abcZ(29),adk(45),aroE(68),fumC(388),gdh(400),pdhC(390),pgm(388)	6197	neisseria			Non Escherichia	-,-,-,-	-:-:-	- -:-:-	-	f__Neisseriaceae (UID3890)	69	657	443	1	656	0	0	0	0	99.92	0.0	0.0	True
SAMEA4004768	Neisseria lactamica	76.389	76.389	52.26	101409	49	339440	61	2149265		1748000.0	2623000.0	TRUE		abcZ(40),adk(43),aroE(48),fumC(108),gdh(100),pdhC(123),pgm(385)	6178	neisseria			Non Escherichia	-,-,-,-	-:-:-	- -:-:-	-	f__Neisseriaceae (UID3890)	69	657	443	1	656	0	0	0	0	99.92	0.0	0.0	True
SAMEA4004769	Neisseria lactamica	80.032	80.032	52.28	150007	39	213692	50	2188257		1748000.0	2623000.0	TRUE		abcZ(80),adk(45),aroE(429),fumC(100),gdh(94),pdhC(44),pgm(105)	6184	neisseria			Non Escherichia	-,-,-,-	-:-:-	- -:-:-	-	f__Neisseriaceae (UID3890)	69	657	443	1	656	0	0	0	0	99.92	0.0	0.0	True
SAMEA4004770	Neisseria lactamica	77.147	77.147	52.1	138467	59	452251	79	2139206		1748000.0	2623000.0	TRUE		abcZ(81),adk(47),aroE(100),fumC(384),gdh(81),pdhC(46),pgm(88)	6182	neisseria			Non Escherichia	-,-,-,-	-:-:-	- -:-:-	-	f__Neisseriaceae (UID3890)	69	657	443	1	656	0	0	0	0	99.92	0.0	0.0	True
SAMEA4004771	Neisseria lactamica	90.418	90.418	52.34	134145	60	251375	75	2145004		1748000.0	2623000.0	TRUE		abcZ(84),adk(49),aroE(48),fumC(50),gdh(92),pdhC(46),pgm(90)	6177	neisseria			Non Escherichia	-,-,-,-	-:-:-	- -:-:-	-	f__Neisseriaceae (UID3890)	69	657	443	1	656	0	0	0	0	99.92	0.0	0.0	True
SAMEA4004772	Neisseria lactamica	76.87	76.87	52.18	121247	57	348641	67	2125612		1748000.0	2623000.0	TRUE		abcZ(81),adk(47),aroE(100),fumC(98),gdh(81),pdhC(46),pgm(88)	624	neisseria			Non Escherichia	-,-,-,-	-:-:-	- -:-:-	-	f__Neisseriaceae (UID3890)	69	657	443	1	656	0	0	0	0	99.92	0.0	0.0	True
SAMEA4004773	Neisseria lactamica	76.781	76.781	52.04	102109	70	328535	88	2217425		1748000.0	2623000.0	TRUE		abcZ(32),adk(253),aroE(48),fumC(382),gdh(398),pdhC(123),pgm(382)	6181	neisseria			Non Escherichia	-,-,-,-	-:-:-	- -:-:-	-	f__Neisseriaceae (UID3890)	69	657	443	1	656	0	0	0	0	99.92	0.0	0.0	True
SAMEA4004774	Neisseria lactamica	89.731	89.731	52.36	106571	54	321821	61	2158889		1748000.0	2623000.0	TRUE		abcZ(84),adk(49),aroE(48),fumC(50),gdh(92),pdhC(400),pgm(45)	6193	neisseria			Non Escherichia	-,-,-,-	-:-:-	- -:-:-	-	f__Neisseriaceae (UID3890)	69	657	443	1	656	0	0	0	0	99.92	0.0	0.0	True
SAMEA4004775	Neisseria lactamica	75.932	75.932	52.08	156254	55	281230	67	2215902		1748000.0	2623000.0	TRUE		abcZ(32),adk(253),aroE(48),fumC(382),gdh(418),pdhC(123),pgm(382)	6225	neisseria			Non Escherichia	-,-,-,-	-:-:-	- -:-:-	-	f__Neisseriaceae (UID3890)	69	657	443	1	656	0	0	0	0	99.92	0.0	0.0	True
